recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,spend,y,treatment,uplift,p0,p1,group
3,1) $0 - $100,88.7,0,1,Urban,1,Web,0,0.0,0,1,2.296529124333944e-10,1.6565008703183803e-08,1.6794661615617197e-08,Lost Causes
1,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0.0,0,1,2.458703382701606e-10,1.5946383461877632e-08,1.6192253800147793e-08,Lost Causes
10,1) $0 - $100,44.31,0,1,Urban,1,Web,1,0.0,0,1,2.267795831958878e-08,1.3547251838779949e-07,1.5815047670738827e-07,Takers
10,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0.0,0,1,1.141032542876125e-09,1.5259812441146437e-08,1.6400844984022562e-08,Takers
10,1) $0 - $100,42.14,1,0,Surburban,0,Web,0,0.0,0,1,-6.904804353456087e-10,1.6533610187948123e-08,1.5843129752602515e-08,Lost Causes
11,3) $200 - $350,316.26,0,1,Urban,0,Multichannel,0,0.0,0,0,7.379860452964585e-10,1.6503829950428365e-08,1.7241815995724824e-08,Lost Causes
1,5) $500 - $750,511.51,0,1,Surburban,1,Phone,0,0.0,0,1,-4.893390648076133e-13,1.9077949382666094e-08,1.9077460043601286e-08,Lost Causes
6,3) $200 - $350,203.9,1,1,Surburban,1,Web,1,0.0,0,1,2.8632510681246284e-08,7.587076076506764e-08,1.0450327144631393e-07,Takers
1,2) $100 - $200,190.17,1,0,Surburban,0,Web,0,0.0,0,0,6.548664165208469e-11,1.645267216472403e-08,1.6518158806376114e-08,Lost Causes
6,4) $350 - $500,376.34,1,1,Urban,0,Web,0,0.0,0,1,1.152008509476552e-09,1.7476181083147046e-08,1.8628189592623598e-08,Takers
1,1) $0 - $100,50.1,1,0,Rural,1,Web,0,0.0,0,0,2.706347957925878e-10,1.7552568828817464e-08,1.782320362461005e-08,Lost Causes
6,2) $100 - $200,141.4,0,1,Rural,0,Phone,0,0.0,0,0,9.106040961119684e-10,1.525896568964043e-08,1.61695697857524e-08,Lost Causes
4,3) $200 - $350,305.29,1,0,Surburban,0,Phone,0,0.0,0,1,5.241863802606533e-10,1.8223472578063487e-08,1.874765895832414e-08,Lost Causes
3,3) $200 - $350,301.53,0,1,Rural,0,Web,1,0.0,0,1,-2.922826716753334e-09,1.3293708110452828e-07,1.3001425438777495e-07,Lost Causes
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0.0,0,0,1.7054758625881286e-10,1.6289818228456178e-08,1.646036581471499e-08,Lost Causes
12,1) $0 - $100,68.65,1,0,Urban,1,Phone,0,0.0,0,1,7.923607653457618e-10,1.5402854205091478e-08,1.619521497043724e-08,Lost Causes
6,1) $0 - $100,62.4,0,1,Urban,1,Phone,0,0.0,0,1,1.7058037136177694e-10,1.5903699533330187e-08,1.6074279904691964e-08,Lost Causes
1,4) $350 - $500,495.86,1,0,Surburban,0,Multichannel,0,0.0,0,1,-1.5819246903086474e-13,1.952250934193039e-08,1.952235114946136e-08,Lost Causes
2,1) $0 - $100,32.36,0,1,Surburban,1,Phone,0,0.0,0,1,1.7054758625881286e-10,1.6289818228456178e-08,1.646036581471499e-08,Lost Causes
11,2) $100 - $200,113.3,0,1,Urban,1,Phone,0,0.0,0,1,1.070070557290774e-09,1.4603658582700302e-08,1.5673729139991076e-08,Takers
9,2) $100 - $200,183.21,1,0,Surburban,1,Web,0,0.0,0,0,1.3189925562480924e-09,1.4757193963552123e-08,1.6076186519800215e-08,Takers
1,1) $0 - $100,70.73,0,1,Urban,0,Web,0,0.0,0,1,-2.0436284318536226e-11,1.7083663037409592e-08,1.7063226753091055e-08,Lost Causes
11,4) $350 - $500,355.8,1,0,Urban,1,Web,0,0.0,0,0,7.090698395820406e-10,1.653123593472071e-08,1.724030577430275e-08,Lost Causes
6,"6) $750 - $1,000",826.38,1,1,Urban,1,Web,1,0.0,0,1,1.5848203625078584e-08,1.063274353424176e-07,1.2217563896749618e-07,Takers
2,5) $500 - $750,516.25,1,0,Surburban,1,Phone,1,0.0,0,1,2.9742424767921875e-09,1.6709123936464182e-07,1.70065481841434e-07,Takers
6,1) $0 - $100,52.5,1,0,Surburban,0,Web,1,0.0,0,0,-9.027308173548102e-10,6.78121828152019e-08,6.690945199784709e-08,Lost Causes
12,3) $200 - $350,209.75,0,1,Surburban,1,Phone,0,0.0,0,0,1.14840645493123e-09,1.5672790862914037e-08,1.6821197317845268e-08,Takers
1,5) $500 - $750,580.44,1,0,Rural,1,Web,0,0.0,0,1,-4.1463956814140175e-14,1.8957937363394085e-08,1.895789589943727e-08,Lost Causes
9,4) $350 - $500,434.99,1,0,Surburban,1,Multichannel,0,0.0,0,0,1.622560234793873e-09,1.6685271753875205e-08,1.830783198866908e-08,Takers
5,1) $0 - $100,33.34,0,1,Surburban,0,Web,1,0.0,0,1,-4.715795714437812e-09,9.67965886951368e-08,9.208079298069898e-08,Lost Causes
3,4) $350 - $500,398.12,1,1,Urban,0,Multichannel,0,0.0,0,1,-4.821574086096179e-10,1.8777282749087904e-08,1.8295125340478286e-08,Lost Causes
4,3) $200 - $350,332.11,1,1,Surburban,0,Web,1,0.0,0,1,1.0760513285067913e-08,1.3443554108188416e-07,1.4519605436695207e-07,Takers
9,3) $200 - $350,289.79,0,1,Urban,1,Web,0,0.0,0,1,1.2840413179445535e-09,1.7115211949216864e-08,1.8399253267161417e-08,Takers
3,5) $500 - $750,502.12,1,1,Surburban,1,Multichannel,0,0.0,0,1,6.548657792808248e-10,1.8168984413937312e-08,1.8823850193218137e-08,Lost Causes
6,1) $0 - $100,79.67,1,0,Urban,1,Web,1,0.0,0,1,-9.963705481632315e-10,1.1325870987272413e-07,1.122623393245609e-07,Lost Causes
2,3) $200 - $350,205.39,1,0,Rural,1,Phone,0,0.0,0,1,2.707051531294202e-10,1.7554565571550636e-08,1.7825270724680056e-08,Lost Causes
3,1) $0 - $100,98.05,1,0,Surburban,0,Phone,0,0.0,0,1,6.26192803319989e-11,1.572860821608519e-08,1.579122749641719e-08,Lost Causes
3,3) $200 - $350,272.02,0,1,Rural,1,Phone,0,0.0,0,0,-3.9252702051749417e-14,1.7872331803692438e-08,1.7872292550990386e-08,Lost Causes
6,2) $100 - $200,107.42,0,1,Urban,1,Web,0,0.0,0,0,2.6913826044115265e-10,1.538393407879613e-08,1.5653072339237282e-08,Lost Causes
5,1) $0 - $100,75.83,1,0,Surburban,0,Web,0,0.0,0,1,-3.5881213544255654e-10,1.5828946229036963e-08,1.5470134093594406e-08,Lost Causes
1,2) $100 - $200,111.81,0,1,Surburban,1,Web,0,0.0,0,0,2.313443349466234e-10,1.6683178925382772e-08,1.6914523260329395e-08,Lost Causes
8,2) $100 - $200,156.14,1,0,Surburban,1,Web,0,0.0,0,1,5.056656105340365e-10,1.4827862729279292e-08,1.5333528339813328e-08,Lost Causes
3,3) $200 - $350,333.68,1,0,Surburban,1,Web,0,0.0,0,1,6.48450763603522e-10,1.798104723851964e-08,1.8629498002123162e-08,Lost Causes
2,2) $100 - $200,120.33,0,1,Surburban,0,Phone,1,0.0,0,1,-3.9677603049857294e-09,1.2675867233260944e-07,1.227909120276237e-07,Lost Causes
12,4) $350 - $500,352.21,1,0,Urban,0,Web,1,0.0,0,1,1.542502643840989e-09,1.0459322115498397e-07,1.0613572379882496e-07,Takers
6,3) $200 - $350,322.36,1,0,Urban,0,Phone,0,0.0,0,1,5.088870794314561e-10,1.625905509296539e-08,1.6767942172396847e-08,Lost Causes
4,"6) $750 - $1,000",908.67,0,1,Surburban,1,Multichannel,0,0.0,0,1,6.411962003854052e-10,1.7779237512896538e-08,1.8420433713281943e-08,Lost Causes
10,4) $350 - $500,384.8,1,0,Surburban,0,Multichannel,0,0.0,0,1,4.250057716762016e-11,1.7353384076864557e-08,1.7395884654032177e-08,Lost Causes
9,2) $100 - $200,137.63,0,1,Surburban,0,Phone,0,0.0,0,1,6.362833879297218e-10,1.497791930274938e-08,1.56142026906791e-08,Lost Causes
1,"6) $750 - $1,000",806.89,0,1,Rural,1,Web,0,0.0,0,1,-1.4922610340600334e-13,1.9126611264925636e-08,1.912646203882223e-08,Lost Causes
9,2) $100 - $200,120.19,1,0,Urban,0,Web,0,0.0,0,0,-2.9072449023434104e-10,1.5758055339015268e-08,1.5467330848780927e-08,Lost Causes
9,3) $200 - $350,234.04,0,1,Surburban,0,Multichannel,0,0.0,0,0,7.436766953434705e-10,1.6452474635245335e-08,1.7196151330588806e-08,Lost Causes
2,1) $0 - $100,63.74,0,1,Surburban,1,Phone,0,0.0,0,1,2.3050207610858438e-10,1.662424766144626e-08,1.6854749737554846e-08,Lost Causes
12,2) $100 - $200,145.91,1,0,Surburban,0,Phone,0,0.0,0,0,-2.935547362586593e-10,1.5912937045954603e-08,1.5619382309695943e-08,Lost Causes
1,3) $200 - $350,216.47,0,1,Urban,0,Multichannel,1,29.99,1,1,-3.748417186644204e-07,0.9999963739293195,0.9999959990876008,Sure Things
3,1) $0 - $100,96.25,1,0,Surburban,0,Web,0,0.0,0,1,6.243139868485499e-11,1.5685438743821518e-08,1.5747870142506373e-08,Lost Causes
10,5) $500 - $750,607.76,1,0,Urban,1,Web,0,0.0,0,1,7.35692609187024e-10,1.7151871412544557e-08,1.788756402173158e-08,Lost Causes
10,3) $200 - $350,240.78,1,0,Surburban,1,Multichannel,0,0.0,0,0,6.822781831287399e-10,1.5908020633091724e-08,1.6590298816220464e-08,Lost Causes
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0.0,0,1,7.520941177556081e-10,1.4619621100977613e-08,1.537171521873322e-08,Lost Causes
10,2) $100 - $200,124.17,0,1,Surburban,0,Web,0,0.0,0,0,2.3281801008331948e-10,1.577544417499418e-08,1.60082621850775e-08,Lost Causes
7,2) $100 - $200,137.43,0,1,Surburban,1,Web,0,0.0,0,0,5.798071260928754e-10,1.52232777939877e-08,1.5803084920080575e-08,Lost Causes
9,3) $200 - $350,304.79,0,1,Rural,0,Web,1,116.1,1,1,1.1887549034028666e-07,0.999995378172444,0.9999954970479343,Takers
1,4) $350 - $500,470.79,1,0,Surburban,0,Multichannel,1,0.0,0,1,3.146137667597211e-09,1.700181421894152e-07,1.731642798570124e-07,Takers
9,3) $200 - $350,245.02,0,1,Urban,0,Phone,1,0.0,0,1,3.865849009365702e-08,1.0356537903331297e-07,1.4222386912697e-07,Takers
9,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0.0,0,1,-6.740480986498828e-10,1.6139599382983832e-08,1.546555128433395e-08,Lost Causes
4,3) $200 - $350,332.47,0,1,Surburban,0,Multichannel,0,0.0,0,1,5.031352311872747e-10,1.749073230637502e-08,1.7993867537562296e-08,Lost Causes
12,3) $200 - $350,293.3,1,0,Surburban,1,Web,0,0.0,0,0,7.132763695064366e-10,1.6631565811327838e-08,1.7344842180834275e-08,Lost Causes
11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0.0,0,1,7.520941070851751e-10,1.461962089355978e-08,1.5371715000644955e-08,Lost Causes
3,5) $500 - $750,588.32,0,1,Surburban,1,Web,0,0.0,0,1,6.315945098235673e-10,1.751612914801008e-08,1.814772365783365e-08,Lost Causes
9,2) $100 - $200,191.93,1,0,Rural,0,Phone,0,0.0,0,1,-6.576700871059093e-10,1.681328782611077e-08,1.615561773900486e-08,Lost Causes
7,3) $200 - $350,203.4,1,0,Rural,0,Web,0,0.0,0,1,-3.2611786362639546e-10,1.6330215876531135e-08,1.600409801290474e-08,Lost Causes
9,2) $100 - $200,104.97,1,0,Surburban,0,Web,0,0.0,0,1,-2.9074741708985384e-10,1.5760868485267623e-08,1.547012106817777e-08,Lost Causes
12,5) $500 - $750,648.19,1,0,Surburban,1,Multichannel,0,0.0,0,1,9.662304625265238e-10,1.6368053426010594e-08,1.7334283888537117e-08,Takers
1,5) $500 - $750,705.2,0,1,Surburban,1,Phone,0,0.0,0,1,-4.3580345235073723e-13,1.907789151794145e-08,1.9077455714489098e-08,Lost Causes
3,"6) $750 - $1,000",922.47,1,1,Urban,1,Multichannel,0,0.0,0,1,6.812135192741502e-10,1.8898027009046673e-08,1.9579240528320823e-08,Lost Causes
2,2) $100 - $200,110.01,1,0,Surburban,0,Phone,0,0.0,0,1,6.330528411223115e-11,1.5905561075971195e-08,1.5968866360083426e-08,Lost Causes
2,2) $100 - $200,137.22,1,0,Urban,1,Web,0,0.0,0,0,2.4588918629088633e-10,1.5951026732665785e-08,1.619691591895667e-08,Lost Causes
6,2) $100 - $200,122.02,1,0,Urban,1,Phone,0,0.0,0,0,2.0953409816944461e-10,1.5420619290027122e-08,1.5630153388196567e-08,Lost Causes
1,2) $100 - $200,147.37,1,0,Urban,0,Web,0,0.0,0,1,6.598047289089991e-11,1.6614498601744146e-08,1.6680479074635046e-08,Lost Causes
7,2) $100 - $200,152.68,0,1,Surburban,1,Web,0,0.0,0,1,5.744372008344758e-10,1.508228631329933e-08,1.5656723514133806e-08,Lost Causes
12,1) $0 - $100,77.96,1,0,Rural,0,Web,0,0.0,0,1,-6.850172859191556e-10,1.640253396258096e-08,1.5717516676661806e-08,Lost Causes
5,2) $100 - $200,169.42,1,0,Urban,0,Web,0,0.0,0,0,-1.001046673411411e-09,1.661766978085161e-08,1.56166231074402e-08,Lost Causes
2,1) $0 - $100,45.58,1,0,Surburban,0,Web,0,0.0,0,1,6.287586851906474e-11,1.5797108586458667e-08,1.585998445497773e-08,Lost Causes
10,2) $100 - $200,190.45,0,1,Surburban,0,Phone,0,0.0,0,1,6.701917234218162e-10,1.5776856916570455e-08,1.644704863999227e-08,Lost Causes
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0.0,0,0,7.520941068316773e-10,1.4619620888630012e-08,1.537171499546169e-08,Lost Causes
10,1) $0 - $100,66.98,0,1,Surburban,0,Web,1,0.0,0,0,-1.7282575350862e-08,1.242980944645033e-07,1.070155191136413e-07,Lost Causes
2,1) $0 - $100,83.26,0,1,Surburban,0,Web,0,0.0,0,0,-2.0273326350002805e-11,1.6907629890039863e-08,1.688735656368986e-08,Lost Causes
1,4) $350 - $500,404.69,0,1,Surburban,1,Multichannel,0,0.0,0,1,-4.816642346720821e-13,1.982904864966339e-08,1.9828566985428717e-08,Lost Causes
5,2) $100 - $200,188.51,0,1,Urban,0,Phone,0,0.0,0,1,1.1464687952345063e-09,1.5816917658831668e-08,1.6963386454066174e-08,Takers
4,"7) $1,000 +",1425.53,1,1,Surburban,1,Multichannel,0,0.0,0,1,6.720309385688438e-10,1.863638789942558e-08,1.9308418837994425e-08,Lost Causes
3,"7) $1,000 +",1064.2,1,1,Surburban,1,Multichannel,0,0.0,0,1,6.751653913972431e-10,1.8731226376576356e-08,1.94063917679736e-08,Lost Causes
10,1) $0 - $100,79.95,0,1,Urban,1,Phone,0,0.0,0,0,7.221682695662026e-10,1.4898468669295255e-08,1.5620636938861458e-08,Lost Causes
1,5) $500 - $750,519.67,0,1,Surburban,1,Web,1,0.0,0,0,-8.896244865128179e-10,1.8850146735300752e-07,1.876118428664947e-07,Lost Causes
10,1) $0 - $100,80.01,0,1,Surburban,1,Web,0,0.0,0,0,7.403736566167496e-10,1.5274436918676028e-08,1.6014810575292777e-08,Lost Causes
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,1,0.0,0,1,8.8410549742546e-09,1.1987650765495933e-07,1.2871756262921393e-07,Takers
9,2) $100 - $200,142.52,0,1,Rural,0,Web,0,0.0,0,1,4.965243241246398e-10,1.576499187350019e-08,1.626151619762483e-08,Lost Causes
6,2) $100 - $200,132.38,0,1,Urban,0,Web,0,0.0,0,0,2.3281708501676713e-10,1.5775440540741825e-08,1.6008257625758592e-08,Lost Causes
7,1) $0 - $100,68.15,1,0,Urban,1,Phone,0,0.0,0,1,5.255119068931202e-10,1.541012307221878e-08,1.59356349791119e-08,Lost Causes
2,2) $100 - $200,136.44,0,1,Surburban,0,Web,0,0.0,0,0,-2.0665196353863766e-11,1.7220667966434274e-08,1.720000277008041e-08,Lost Causes
1,1) $0 - $100,34.16,0,1,Urban,1,Web,0,0.0,0,0,1.7269038981247819e-10,1.649146763549351e-08,1.666415802530599e-08,Lost Causes
1,4) $350 - $500,410.27,1,1,Surburban,0,Phone,1,0.0,0,1,-1.097017665722655e-08,1.6057323563833316e-07,1.496030589811066e-07,Lost Causes
3,3) $200 - $350,249.97,0,1,Surburban,1,Phone,0,0.0,0,0,6.13623743352055e-10,1.701336843992914e-08,1.7626992183281195e-08,Lost Causes
10,3) $200 - $350,288.02,1,1,Surburban,0,Phone,0,0.0,0,1,1.136906650952088e-09,1.7865877192049656e-08,1.9002783843001744e-08,Takers
2,2) $100 - $200,115.13,1,0,Rural,0,Phone,0,0.0,0,0,6.890759803801939e-11,1.7308847053451876e-08,1.7377754651489895e-08,Lost Causes
11,1) $0 - $100,80.86,0,1,Surburban,0,Phone,0,0.0,0,0,-3.164333659839147e-11,1.5652077670097322e-08,1.562043433349893e-08,Lost Causes
8,1) $0 - $100,89.77,1,0,Surburban,0,Phone,0,0.0,0,1,-6.760813390673896e-10,1.61887831156331e-08,1.551270177656571e-08,Lost Causes
3,2) $100 - $200,141.28,0,1,Urban,1,Web,0,0.0,0,0,2.3390615020027995e-10,1.6871694329793147e-08,1.7105600479993427e-08,Lost Causes
1,2) $100 - $200,108.37,0,1,Rural,1,Phone,0,0.0,0,1,5.461329897700255e-10,1.7850036201977676e-08,1.83961691917477e-08,Lost Causes
4,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0.0,0,1,1.702948565936549e-10,1.6280271903505294e-08,1.645056676009895e-08,Lost Causes
3,3) $200 - $350,349.47,0,1,Urban,0,Phone,0,0.0,0,1,-4.770946151822039e-10,1.8583404197790347e-08,1.8106309582608143e-08,Lost Causes
6,2) $100 - $200,127.33,0,1,Surburban,1,Phone,0,0.0,0,1,2.675150293195628e-10,1.5290169455391972e-08,1.5557684484711535e-08,Lost Causes
4,1) $0 - $100,46.8,1,0,Surburban,0,Phone,0,0.0,0,1,6.235274617604323e-11,1.5674025826872924e-08,1.5736378573048968e-08,Lost Causes
4,4) $350 - $500,426.37,1,1,Rural,1,Multichannel,0,0.0,0,1,-3.702742484850666e-13,1.8927626336671647e-08,1.8927256062423162e-08,Lost Causes
4,4) $350 - $500,413.46,0,1,Rural,0,Phone,0,0.0,0,1,-1.361549506953786e-13,1.9531249218141045e-08,1.953111306319035e-08,Lost Causes
2,2) $100 - $200,176.04,0,1,Rural,1,Web,0,0.0,0,1,5.186102647239954e-10,1.6951907849464083e-08,1.7470518114188078e-08,Lost Causes
1,1) $0 - $100,53.65,1,0,Urban,0,Phone,0,0.0,0,1,7.030173681777782e-11,1.769761761759309e-08,1.776791935441087e-08,Lost Causes
9,2) $100 - $200,123.03,0,1,Rural,1,Phone,0,0.0,0,1,1.3535385107262183e-09,1.4877677209312843e-08,1.623121572003906e-08,Takers
6,1) $0 - $100,68.86,0,1,Surburban,0,Phone,0,0.0,0,1,-3.255419173986493e-11,1.6106625722520682e-08,1.6074071530780817e-08,Lost Causes
12,3) $200 - $350,209.2,1,1,Urban,1,Phone,0,0.0,0,1,1.1190209645777489e-09,1.5273367878647762e-08,1.639238884322551e-08,Takers
11,4) $350 - $500,461.14,1,1,Surburban,0,Phone,1,0.0,0,1,2.4865051528754022e-08,1.1314963002151208e-07,1.380146815502661e-07,Takers
2,1) $0 - $100,32.9,1,0,Surburban,0,Web,0,0.0,0,1,6.287586851906474e-11,1.5797108586458667e-08,1.585998445497773e-08,Lost Causes
4,4) $350 - $500,362.75,1,0,Surburban,0,Phone,0,0.0,0,0,5.243347343929004e-10,1.8223022682425386e-08,1.8747357416818286e-08,Lost Causes
1,2) $100 - $200,160.19,0,1,Surburban,1,Phone,1,0.0,0,1,1.056160488147183e-10,1.0769671084364302e-07,1.0780232689245774e-07,Lost Causes
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0.0,0,1,3.6006657803998524e-10,1.5647471419038104e-08,1.600753799707809e-08,Lost Causes
11,3) $200 - $350,213.79,1,0,Surburban,0,Web,0,0.0,0,1,-6.298431349212503e-10,1.6102619222154825e-08,1.5472776087233574e-08,Lost Causes
10,1) $0 - $100,37.0,1,0,Urban,1,Phone,0,0.0,0,1,7.759253113945759e-10,1.5083362231117995e-08,1.585928754251257e-08,Lost Causes
6,3) $200 - $350,228.7,1,0,Urban,1,Web,0,0.0,0,0,9.967941809327121e-10,1.589819153264415e-08,1.6894985713576863e-08,Takers
8,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0.0,0,1,8.857019366622542e-10,1.5526009208387855e-08,1.641171114505011e-08,Lost Causes
1,3) $200 - $350,336.45,1,1,Surburban,0,Phone,0,0.0,0,1,-4.866288499417876e-13,1.9157145133219725e-08,1.9156658504369783e-08,Lost Causes
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0.0,0,0,1.6863571882307823e-10,1.61086134365601e-08,1.627724915538318e-08,Lost Causes
5,1) $0 - $100,36.87,0,1,Urban,0,Web,0,0.0,0,0,2.9729241746317224e-10,1.6882963338862616e-08,1.7180255756325788e-08,Lost Causes
3,1) $0 - $100,61.33,1,0,Surburban,1,Phone,0,0.0,0,1,2.3976059695643587e-10,1.5551548629959715e-08,1.579130922691615e-08,Lost Causes
10,3) $200 - $350,207.78,0,1,Surburban,1,Phone,0,0.0,0,1,1.1153867575651859e-09,1.5222157015109165e-08,1.633754377267435e-08,Takers
2,1) $0 - $100,31.89,0,1,Surburban,1,Web,0,0.0,0,1,1.7224666013053707e-10,1.6453217613857385e-08,1.6625464273987922e-08,Lost Causes
4,5) $500 - $750,668.82,1,0,Surburban,1,Phone,0,0.0,0,0,6.330255780539501e-10,1.7551594256240963e-08,1.8184619834294913e-08,Lost Causes
4,1) $0 - $100,41.54,0,1,Urban,0,Web,0,0.0,0,0,2.849725388322768e-10,1.652563200572296e-08,1.6810604544555235e-08,Lost Causes
9,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0.0,0,1,1.1327682406820857e-09,1.514930411995523e-08,1.6282072360637317e-08,Takers
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0.0,0,1,3.646010248454505e-10,1.6095630234965876e-08,1.6460231259811326e-08,Lost Causes
7,3) $200 - $350,335.93,0,1,Urban,0,Web,0,0.0,0,1,9.726386967357373e-10,1.6653617837228513e-08,1.762625653396425e-08,Takers
3,1) $0 - $100,35.5,1,0,Rural,1,Web,0,0.0,0,1,2.6914680729219707e-10,1.745606231362204e-08,1.7725209120914236e-08,Lost Causes
9,3) $200 - $350,343.69,0,1,Rural,0,Phone,0,0.0,0,1,5.041043499963456e-10,1.750490769239771e-08,1.8009012042394055e-08,Lost Causes
10,5) $500 - $750,617.37,1,0,Surburban,1,Web,0,0.0,0,0,7.356953135932125e-10,1.7151870993812132e-08,1.7887566307405345e-08,Lost Causes
2,1) $0 - $100,64.99,1,0,Surburban,0,Web,0,0.0,0,1,6.277655308067144e-11,1.577215629832929e-08,1.583493285140996e-08,Lost Causes
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0.0,0,0,3.600665778378686e-10,1.5647471410254504e-08,1.6007537988092373e-08,Lost Causes
8,1) $0 - $100,76.29,0,1,Urban,1,Web,0,0.0,0,1,4.842283570513065e-10,1.553057781310304e-08,1.6014806170154347e-08,Lost Causes
4,3) $200 - $350,287.23,1,0,Surburban,0,Phone,0,0.0,0,1,5.241816341448116e-10,1.822347179197099e-08,1.87476534261158e-08,Lost Causes
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0.0,0,1,1.1417696074495197e-09,1.5269941587513882e-08,1.6411711194963402e-08,Takers
2,4) $350 - $500,446.55,1,1,Urban,0,Phone,0,0.0,0,1,1.9182431623121383e-10,1.9355818619550566e-08,1.954764293578178e-08,Lost Causes
1,1) $0 - $100,29.99,0,1,Rural,0,Phone,1,0.0,0,1,5.542921465018603e-09,1.1904313769935407e-07,1.2458605916437268e-07,Takers
6,2) $100 - $200,103.76,1,0,Rural,0,Phone,1,0.0,0,0,4.762362409942879e-09,7.849663141660216e-08,8.325899382654504e-08,Takers
1,4) $350 - $500,357.1,0,1,Surburban,0,Phone,0,0.0,0,1,-3.985370159482445e-13,1.9326671228849128e-08,1.932627269183318e-08,Lost Causes
2,3) $200 - $350,257.05,0,1,Surburban,0,Web,0,0.0,0,0,1.7520117432885123e-10,1.7650207136979825e-08,1.7825408311308676e-08,Lost Causes
10,1) $0 - $100,32.98,1,0,Rural,0,Phone,0,0.0,0,1,-6.810065358409601e-10,1.6304909459925947e-08,1.5623902924084987e-08,Lost Causes
10,2) $100 - $200,110.67,0,1,Surburban,0,Web,0,0.0,0,1,2.461408490896253e-10,1.667818235439138e-08,1.6924323203481005e-08,Lost Causes
11,1) $0 - $100,62.67,0,1,Urban,1,Phone,0,0.0,0,1,7.36282081007377e-10,1.518964175556254e-08,1.5925923836569918e-08,Lost Causes
7,5) $500 - $750,642.45,1,1,Urban,1,Multichannel,0,0.0,0,1,9.35056757267783e-10,1.6736329163293722e-08,1.7671385920561505e-08,Takers
5,1) $0 - $100,54.45,0,1,Surburban,0,Phone,1,0.0,0,1,-1.2247988299093237e-09,9.86268922144693e-08,9.740209338455998e-08,Lost Causes
9,4) $350 - $500,453.36,1,0,Urban,0,Multichannel,0,0.0,0,1,6.555816137596913e-10,1.6975528655369033e-08,1.7631110269128724e-08,Lost Causes
3,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0.0,0,1,1.7128510700412064e-10,1.636277472891448e-08,1.65340598359186e-08,Lost Causes
4,"6) $750 - $1,000",854.48,1,0,Rural,1,Phone,0,0.0,0,1,2.318130547408889e-15,1.9582163294719934e-08,1.9582165612850482e-08,Lost Causes
4,4) $350 - $500,464.49,1,1,Surburban,0,Phone,0,0.0,0,0,6.483639691939482e-10,1.7979550164458903e-08,1.862791413365285e-08,Lost Causes
9,2) $100 - $200,112.94,1,0,Urban,0,Phone,0,0.0,0,1,-2.909506854836568e-10,1.5770083924638898e-08,1.547913323915524e-08,Lost Causes
6,2) $100 - $200,102.83,1,0,Rural,1,Web,0,0.0,0,0,2.1081745677533374e-10,1.5513566905684198e-08,1.5724384362459532e-08,Lost Causes
2,2) $100 - $200,100.5,1,0,Urban,1,Phone,0,0.0,0,1,2.450472055339988e-10,1.589751242078976e-08,1.614255962632376e-08,Lost Causes
3,2) $100 - $200,155.94,0,1,Urban,0,Web,0,0.0,0,0,-1.9756584154863705e-11,1.6449634991985518e-08,1.6429878407830654e-08,Lost Causes
10,4) $350 - $500,352.12,0,1,Surburban,0,Multichannel,0,0.0,0,1,7.760921986179262e-10,1.7353382503650468e-08,1.8129474702268394e-08,Lost Causes
10,1) $0 - $100,49.0,1,0,Rural,0,Web,0,0.0,0,1,-6.770258854121471e-10,1.6211075391023247e-08,1.55340495056111e-08,Lost Causes
